"codigo";"descricao";"descricao_breve"
"Q10";"Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas";"XVII.Malf cong deformid e anomalias cromossômicas"
"Q11";"Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas";"XVII.Malf cong deformid e anomalias cromossômicas"
"Q12";"Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas";"XVII.Malf cong deformid e anomalias cromossômicas"
"Q13";"Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas";"XVII.Malf cong deformid e anomalias cromossômicas"
"Q14";"Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas";"XVII.Malf cong deformid e anomalias cromossômicas"
"Q15";"Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas";"XVII.Malf cong deformid e anomalias cromossômicas"
"Q16";"Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas";"XVII.Malf cong deformid e anomalias cromossômicas"
"Q17";"Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas";"XVII.Malf cong deformid e anomalias cromossômicas"
"Q18";"Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas";"XVII.Malf cong deformid e anomalias cromossômicas"
"Q19";"Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas";"XVII.Malf cong deformid e anomalias cromossômicas"
"Q20";"Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas";"XVII.Malf cong deformid e anomalias cromossômicas"
"Q21";"Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas";"XVII.Malf cong deformid e anomalias cromossômicas"
"Q22";"Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas";"XVII.Malf cong deformid e anomalias cromossômicas"
"Q23";"Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas";"XVII.Malf cong deformid e anomalias cromossômicas"
"Q24";"Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas";"XVII.Malf cong deformid e anomalias cromossômicas"
"Q25";"Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas";"XVII.Malf cong deformid e anomalias cromossômicas"
"Q26";"Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas";"XVII.Malf cong deformid e anomalias cromossômicas"
"Q27";"Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas";"XVII.Malf cong deformid e anomalias cromossômicas"
"Q28";"Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas";"XVII.Malf cong deformid e anomalias cromossômicas"
"Q29";"Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas";"XVII.Malf cong deformid e anomalias cromossômicas"
"Q30";"Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas";"XVII.Malf cong deformid e anomalias cromossômicas"
"Q31";"Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas";"XVII.Malf cong deformid e anomalias cromossômicas"
"Q32";"Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas";"XVII.Malf cong deformid e anomalias cromossômicas"
"Q33";"Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas";"XVII.Malf cong deformid e anomalias cromossômicas"
"Q34";"Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas";"XVII.Malf cong deformid e anomalias cromossômicas"
"Q35";"Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas";"XVII.Malf cong deformid e anomalias cromossômicas"
"Q36";"Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas";"XVII.Malf cong deformid e anomalias cromossômicas"
"Q37";"Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas";"XVII.Malf cong deformid e anomalias cromossômicas"
"Q38";"Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas";"XVII.Malf cong deformid e anomalias cromossômicas"
"Q39";"Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas";"XVII.Malf cong deformid e anomalias cromossômicas"
"Q40";"Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas";"XVII.Malf cong deformid e anomalias cromossômicas"
"Q41";"Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas";"XVII.Malf cong deformid e anomalias cromossômicas"
"Q42";"Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas";"XVII.Malf cong deformid e anomalias cromossômicas"
"Q43";"Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas";"XVII.Malf cong deformid e anomalias cromossômicas"
"Q44";"Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas";"XVII.Malf cong deformid e anomalias cromossômicas"
"Q45";"Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas";"XVII.Malf cong deformid e anomalias cromossômicas"
"Q46";"Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas";"XVII.Malf cong deformid e anomalias cromossômicas"
"Q47";"Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas";"XVII.Malf cong deformid e anomalias cromossômicas"
"Q48";"Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas";"XVII.Malf cong deformid e anomalias cromossômicas"
"Q49";"Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas";"XVII.Malf cong deformid e anomalias cromossômicas"
"Q50";"Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas";"XVII.Malf cong deformid e anomalias cromossômicas"
"Q51";"Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas";"XVII.Malf cong deformid e anomalias cromossômicas"
"Q52";"Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas";"XVII.Malf cong deformid e anomalias cromossômicas"
"Q53";"Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas";"XVII.Malf cong deformid e anomalias cromossômicas"
"Q54";"Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas";"XVII.Malf cong deformid e anomalias cromossômicas"
"Q55";"Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas";"XVII.Malf cong deformid e anomalias cromossômicas"
"Q56";"Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas";"XVII.Malf cong deformid e anomalias cromossômicas"
"Q57";"Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas";"XVII.Malf cong deformid e anomalias cromossômicas"
"Q58";"Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas";"XVII.Malf cong deformid e anomalias cromossômicas"
"Q59";"Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas";"XVII.Malf cong deformid e anomalias cromossômicas"
"Q60";"Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas";"XVII.Malf cong deformid e anomalias cromossômicas"
"Q61";"Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas";"XVII.Malf cong deformid e anomalias cromossômicas"
"Q62";"Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas";"XVII.Malf cong deformid e anomalias cromossômicas"
"Q63";"Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas";"XVII.Malf cong deformid e anomalias cromossômicas"
"Q64";"Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas";"XVII.Malf cong deformid e anomalias cromossômicas"
"Q65";"Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas";"XVII.Malf cong deformid e anomalias cromossômicas"
"Q66";"Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas";"XVII.Malf cong deformid e anomalias cromossômicas"
"Q67";"Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas";"XVII.Malf cong deformid e anomalias cromossômicas"
"Q68";"Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas";"XVII.Malf cong deformid e anomalias cromossômicas"
"Q69";"Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas";"XVII.Malf cong deformid e anomalias cromossômicas"
"Q70";"Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas";"XVII.Malf cong deformid e anomalias cromossômicas"
"Q71";"Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas";"XVII.Malf cong deformid e anomalias cromossômicas"
"Q72";"Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas";"XVII.Malf cong deformid e anomalias cromossômicas"
"Q73";"Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas";"XVII.Malf cong deformid e anomalias cromossômicas"
"Q74";"Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas";"XVII.Malf cong deformid e anomalias cromossômicas"
"Q75";"Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas";"XVII.Malf cong deformid e anomalias cromossômicas"
"Q76";"Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas";"XVII.Malf cong deformid e anomalias cromossômicas"
"Q77";"Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas";"XVII.Malf cong deformid e anomalias cromossômicas"
"Q78";"Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas";"XVII.Malf cong deformid e anomalias cromossômicas"
"Q79";"Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas";"XVII.Malf cong deformid e anomalias cromossômicas"
"Q80";"Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas";"XVII.Malf cong deformid e anomalias cromossômicas"
"Q81";"Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas";"XVII.Malf cong deformid e anomalias cromossômicas"
"Q82";"Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas";"XVII.Malf cong deformid e anomalias cromossômicas"
"Q83";"Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas";"XVII.Malf cong deformid e anomalias cromossômicas"
"Q84";"Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas";"XVII.Malf cong deformid e anomalias cromossômicas"
"Q85";"Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas";"XVII.Malf cong deformid e anomalias cromossômicas"
"Q86";"Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas";"XVII.Malf cong deformid e anomalias cromossômicas"
"Q87";"Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas";"XVII.Malf cong deformid e anomalias cromossômicas"
"Q88";"Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas";"XVII.Malf cong deformid e anomalias cromossômicas"
"Q89";"Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas";"XVII.Malf cong deformid e anomalias cromossômicas"
"Q90";"Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas";"XVII.Malf cong deformid e anomalias cromossômicas"
"Q91";"Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas";"XVII.Malf cong deformid e anomalias cromossômicas"
"Q92";"Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas";"XVII.Malf cong deformid e anomalias cromossômicas"
"Q93";"Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas";"XVII.Malf cong deformid e anomalias cromossômicas"
"Q94";"Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas";"XVII.Malf cong deformid e anomalias cromossômicas"
"Q95";"Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas";"XVII.Malf cong deformid e anomalias cromossômicas"
"Q96";"Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas";"XVII.Malf cong deformid e anomalias cromossômicas"
"Q97";"Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas";"XVII.Malf cong deformid e anomalias cromossômicas"
"Q98";"Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas";"XVII.Malf cong deformid e anomalias cromossômicas"
"Q99";"Capítulo XVII - Malformações congênitas, deformidades e anomalias cromossômicas";"XVII.Malf cong deformid e anomalias cromossômicas"
"R00";"Capítulo XVIII - Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte";"XVIII.Sint sinais e achad anorm ex clín e laborat"
"R01";"Capítulo XVIII - Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte";"XVIII.Sint sinais e achad anorm ex clín e laborat"
"R02";"Capítulo XVIII - Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte";"XVIII.Sint sinais e achad anorm ex clín e laborat"
"R03";"Capítulo XVIII - Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte";"XVIII.Sint sinais e achad anorm ex clín e laborat"
"R04";"Capítulo XVIII - Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte";"XVIII.Sint sinais e achad anorm ex clín e laborat"
"R05";"Capítulo XVIII - Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte";"XVIII.Sint sinais e achad anorm ex clín e laborat"
"R06";"Capítulo XVIII - Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte";"XVIII.Sint sinais e achad anorm ex clín e laborat"
"R07";"Capítulo XVIII - Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte";"XVIII.Sint sinais e achad anorm ex clín e laborat"
"R08";"Capítulo XVIII - Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte";"XVIII.Sint sinais e achad anorm ex clín e laborat"
"R09";"Capítulo XVIII - Sintomas, sinais e achados anormais de exames clínicos e de laboratório, não classificados em outra parte";"XVIII.Sint sinais e achad anorm ex clín e laborat"
